Time Scale; Number of Packets; Total data (kb); 
481.500000; 2519; 1890605; 
481.600000; 2400; 1804724; 
481.700000; 2280; 1702428; 
481.800000; 1920; 1442694; 
481.900000; 1920; 1443186; 
482.000000; 1920; 1440657; 
482.100000; 1800; 1363599; 
482.200000; 1920; 1433949; 
482.300000; 2280; 1713629; 
482.400000; 2519; 1878180; 
482.500000; 2880; 2154091; 
482.600000; 2519; 1881393; 
482.700000; 2400; 1800332; 
482.800000; 2040; 1536495; 
482.900000; 1920; 1434286; 
483.000000; 1800; 1342405; 
483.100000; 1800; 1349875; 
483.200000; 1920; 1432338; 
483.300000; 2280; 1715631; 
483.400000; 2400; 1805642; 
483.500000; 2400; 1788275; 
483.600000; 2400; 1790494; 
483.700000; 2400; 1795144; 
483.800000; 1920; 1434795; 
483.900000; 1920; 1441558; 
484.000000; 1800; 1356957; 
484.100000; 1800; 1349873; 
484.200000; 2159; 1612450; 
484.300000; 2519; 1887959; 
484.400000; 2760; 2084465; 
484.500000; 2760; 2068653; 
484.600000; 2760; 2076482; 
484.700000; 2519; 1874529; 
484.800000; 2280; 1710943; 
484.900000; 1920; 1439987; 
485.000000; 1920; 1431351; 
485.100000; 1800; 1362749; 
485.200000; 1800; 1356638; 
485.300000; 2159; 1604547; 
485.400000; 2400; 1789018; 
485.500000; 2400; 1797345; 
485.600000; 2400; 1799928; 
485.700000; 2159; 1621091; 
485.800000; 1920; 1436222; 
485.900000; 1800; 1344456; 
486.000000; 1800; 1342613; 
486.100000; 1800; 1341912; 
486.200000; 1800; 1350649; 
486.300000; 2159; 1614110; 
486.400000; 2280; 1702478; 
486.500000; 2519; 1892273; 
486.600000; 2280; 1714781; 
486.700000; 2159; 1626716; 
486.800000; 2040; 1532723; 
486.900000; 1800; 1339990; 
487.000000; 1800; 1352263; 
487.100000; 1800; 1355160; 
487.200000; 2040; 1524946; 
487.300000; 2519; 1886398; 
487.400000; 2519; 1879803; 
487.500000; 2519; 1895173; 
487.600000; 2519; 1890704; 
487.700000; 2519; 1883836; 
487.800000; 2519; 1890789; 
487.900000; 1920; 1439685; 
488.000000; 1800; 1348977; 
488.100000; 1800; 1356062; 
488.200000; 2040; 1524625; 
488.300000; 2280; 1712912; 
488.400000; 2400; 1795198; 
488.500000; 2639; 1976874; 
488.600000; 2400; 1792631; 
488.700000; 2280; 1712989; 
488.800000; 2040; 1526927; 
488.900000; 2040; 1525595; 
489.000000; 1800; 1351337; 
489.100000; 1800; 1350418; 
489.200000; 1800; 1340878; 
489.300000; 1920; 1436292; 
489.400000; 2040; 1537346; 
489.500000; 2040; 1526249; 
489.600000; 2040; 1522948; 
489.700000; 1920; 1435982; 
489.800000; 1920; 1440721; 
489.900000; 1800; 1349251; 
490.000000; 1800; 1353152; 
490.100000; 1800; 1342595; 
490.200000; 2280; 1717155; 
490.300000; 2519; 1889516; 
490.400000; 2639; 1986627; 
490.500000; 2760; 2067554; 
490.600000; 2639; 1976382; 
490.700000; 2519; 1890064; 
490.800000; 2400; 1809066; 
490.900000; 2159; 1621544; 
491.000000; 1920; 1431692; 
491.100000; 1800; 1359238; 
491.200000; 1920; 1433879; 
491.300000; 2280; 1708079; 
491.400000; 2639; 1976696; 
491.500000; 2880; 2167861; 
491.600000; 2639; 1982984; 
491.700000; 2280; 1705286; 
491.800000; 2040; 1519243; 
491.900000; 1920; 1439635; 
492.000000; 1920; 1439078; 
492.100000; 1800; 1340136; 
492.200000; 1920; 1437780; 
492.300000; 2040; 1522766; 
492.400000; 2400; 1804390; 
492.500000; 2519; 1879054; 
492.600000; 2400; 1794999; 
492.700000; 2040; 1547454; 
492.800000; 2040; 1532918; 
492.900000; 1800; 1354334; 
493.000000; 1800; 1348391; 
493.100000; 1800; 1345665; 
493.200000; 2040; 1515812; 
493.300000; 2519; 1881535; 
493.400000; 2760; 2069348; 
493.500000; 2880; 2146720; 
493.600000; 2760; 2072110; 
493.700000; 2639; 1978420; 
493.800000; 2159; 1616799; 
493.900000; 2040; 1530317; 
494.000000; 1800; 1349439; 
494.100000; 1800; 1335581; 
494.200000; 1800; 1351756; 
494.300000; 1920; 1440841; 
494.400000; 2760; 2076327; 
494.500000; 2880; 2162821; 
494.600000; 2880; 2144335; 
494.700000; 2280; 1724423; 
494.800000; 1800; 1349006; 
494.900000; 1800; 1345280; 
495.000000; 1800; 1345691; 
495.100000; 1800; 1349079; 
495.200000; 2040; 1537764; 
495.300000; 2519; 1890835; 
495.400000; 2639; 1977696; 
495.500000; 2880; 2151014; 
495.600000; 2639; 1983841; 
495.700000; 2639; 1985699; 
495.800000; 2280; 1714603; 
495.900000; 1920; 1443989; 
496.000000; 1800; 1339858; 
496.100000; 1800; 1353850; 
496.200000; 2159; 1606322; 
496.300000; 2159; 1609931; 
496.400000; 2639; 1981592; 
496.500000; 2760; 2065683; 
496.600000; 2639; 1989443; 
496.700000; 2400; 1801501; 
496.800000; 2159; 1616366; 
496.900000; 2040; 1533379; 
497.000000; 1920; 1429440; 
497.100000; 1800; 1357925; 
497.200000; 2400; 1804844; 
497.300000; 2519; 1890850; 
497.400000; 2639; 1974035; 
497.500000; 2760; 2067555; 
497.600000; 2639; 1981122; 
497.700000; 2519; 1903436; 
497.800000; 2400; 1792232; 
497.900000; 2159; 1620145; 
498.000000; 1920; 1436367; 
498.100000; 1800; 1356675; 
498.200000; 1800; 1348844; 
498.300000; 1920; 1438142; 
498.400000; 1920; 1439064; 
498.500000; 1920; 1441374; 
498.600000; 1920; 1439618; 
498.700000; 1920; 1449501; 
498.800000; 1920; 1438676; 
498.900000; 1800; 1340261; 
499.000000; 1800; 1351480; 
499.100000; 1800; 1343161; 
499.200000; 2159; 1626168; 
499.300000; 2280; 1708577; 
499.400000; 2519; 1896043; 
499.500000; 2760; 2085725; 
499.600000; 2519; 1892074; 
499.700000; 2280; 1718190; 
499.800000; 2159; 1618714; 
499.900000; 1920; 1442474; 
500.000000; 1800; 1339966; 
500.100000; 1800; 1361217; 
500.200000; 1800; 1351551; 
500.300000; 1800; 1361765; 
500.400000; 2159; 1621958; 
500.500000; 2159; 1612379; 
500.600000; 2159; 1610442; 
500.700000; 1920; 1438095; 
500.800000; 1800; 1350762; 
500.900000; 1800; 1351442; 
501.000000; 1800; 1338335; 
501.100000; 1800; 1356113; 
501.200000; 1800; 1344659; 
501.300000; 1800; 1345339; 
501.400000; 1800; 1352285; 
501.500000; 1920; 1438555; 
501.600000; 1800; 1346560; 
501.700000; 1800; 1358605; 
501.800000; 1800; 1354946; 
501.900000; 1800; 1361325; 
502.000000; 1800; 1356332; 
502.100000; 1800; 1353658; 
502.200000; 1800; 1342407; 
502.300000; 2040; 1517865; 
502.400000; 2159; 1619610; 
502.500000; 2159; 1611125; 
502.600000; 2159; 1622157; 
502.700000; 2159; 1614557; 
502.800000; 1800; 1349478; 
502.900000; 1800; 1353485; 
503.000000; 1800; 1346212; 
503.100000; 1800; 1344101; 
503.200000; 2040; 1523993; 
503.300000; 2159; 1614294; 
503.400000; 2519; 1894719; 
503.500000; 2519; 1879837; 
503.600000; 2519; 1898684; 
503.700000; 2280; 1707808; 
503.800000; 2040; 1537317; 
503.900000; 1920; 1446104; 
504.000000; 1800; 1340742; 
504.100000; 1800; 1348265; 
504.200000; 2159; 1626641; 
504.300000; 2519; 1892466; 
504.400000; 2760; 2054342; 
504.500000; 2880; 2156037; 
504.600000; 2760; 2058624; 
504.700000; 2760; 2071029; 
504.800000; 2400; 1795190; 
504.900000; 2040; 1530821; 
505.000000; 1800; 1333546; 
505.100000; 1800; 1349078; 
505.200000; 1800; 1341008; 
505.300000; 2400; 1790477; 
505.400000; 2639; 1959516; 
505.500000; 2639; 1983916; 
505.600000; 2639; 1975584; 
505.700000; 2400; 1787799; 
505.800000; 1920; 1433505; 
505.900000; 1800; 1343521; 
506.000000; 1800; 1353511; 
506.100000; 1800; 1353649; 
506.200000; 2040; 1541207; 
506.300000; 2280; 1704660; 
506.400000; 2760; 2079466; 
506.500000; 2880; 2156378; 
506.600000; 2760; 2066681; 
506.700000; 2400; 1799067; 
506.800000; 2280; 1698946; 
506.900000; 1920; 1428663; 
507.000000; 1800; 1344025; 
507.100000; 1800; 1353202; 
507.200000; 1800; 1350366; 
507.300000; 2400; 1797269; 
507.400000; 2519; 1893026; 
507.500000; 2880; 2160417; 
507.600000; 2519; 1877147; 
507.700000; 2400; 1804750; 
507.800000; 2159; 1616719; 
507.900000; 1800; 1343750; 
508.000000; 1800; 1346600; 
508.100000; 1800; 1357368; 
508.200000; 1800; 1345392; 
508.300000; 2040; 1528319; 
508.400000; 2639; 1973058; 
508.500000; 2760; 2067907; 
508.600000; 2639; 1982660; 
508.700000; 2040; 1533282; 
508.800000; 1800; 1350324; 
508.900000; 1800; 1343397; 
509.000000; 1800; 1351834; 
509.100000; 1800; 1350038; 
509.200000; 1800; 1341900; 
509.300000; 2040; 1522681; 
509.400000; 2400; 1797093; 
509.500000; 2639; 1980178; 
509.600000; 2400; 1804955; 
509.700000; 2159; 1622592; 
509.800000; 1800; 1337974; 
509.900000; 1800; 1345092; 
510.000000; 1800; 1360683; 
510.100000; 1800; 1345496; 
510.200000; 1920; 1440773; 
510.300000; 2040; 1520953; 
510.400000; 2159; 1617353; 
510.500000; 2280; 1709317; 
510.600000; 2159; 1606459; 
510.700000; 2159; 1614257; 
510.800000; 1920; 1436706; 
510.900000; 1920; 1440325; 
511.000000; 1800; 1351386; 
511.100000; 1800; 1351918; 
511.200000; 1920; 1435201; 
511.300000; 1920; 1439998; 
511.400000; 2159; 1621486; 
511.500000; 2159; 1629521; 
511.600000; 2159; 1615209; 
511.700000; 2040; 1545464; 
511.800000; 1920; 1447370; 
511.900000; 1800; 1336803; 
512.000000; 1800; 1353177; 
512.100000; 1800; 1349999; 
512.200000; 2040; 1524852; 
512.300000; 2519; 1893833; 
512.400000; 2760; 2064081; 
512.500000; 3000; 2240966; 
512.600000; 2760; 2061320; 
512.700000; 2639; 1985046; 
512.800000; 2280; 1701525; 
512.900000; 2040; 1518090; 
513.000000; 1920; 1439770; 
513.100000; 1800; 1345383; 
513.200000; 1920; 1434790; 
513.300000; 2040; 1529018; 
513.400000; 2280; 1709808; 
513.500000; 2400; 1807016; 
513.600000; 2280; 1701259; 
513.700000; 2040; 1525320; 
513.800000; 1920; 1436744; 
513.900000; 1920; 1441891; 
514.000000; 1920; 1437702; 
514.100000; 1800; 1357338; 
514.200000; 2040; 1526220; 
514.300000; 2519; 1888672; 
514.400000; 2760; 2085762; 
514.500000; 2760; 2068845; 
514.600000; 2760; 2068428; 
514.700000; 2639; 1972679; 
514.800000; 2159; 1615992; 
514.900000; 2040; 1527265; 
515.000000; 1800; 1345046; 
515.100000; 1800; 1348289; 
515.200000; 2040; 1521634; 
515.300000; 2040; 1532304; 
515.400000; 2400; 1794094; 
515.500000; 2400; 1800919; 
515.600000; 2400; 1800794; 
515.700000; 2159; 1628292; 
515.800000; 2040; 1530572; 
515.900000; 2040; 1530067; 
516.000000; 2040; 1537259; 
516.100000; 1800; 1346838; 
516.200000; 1920; 1448418; 
516.300000; 1920; 1434196; 
516.400000; 2159; 1612053; 
516.500000; 2280; 1703918; 
516.600000; 2159; 1614088; 
516.700000; 1920; 1438007; 
516.800000; 1920; 1451703; 
516.900000; 1800; 1343896; 
517.000000; 1800; 1349349; 
517.100000; 1800; 1344238; 
517.200000; 1920; 1452869; 
517.300000; 2280; 1712881; 
517.400000; 2400; 1803053; 
517.500000; 2400; 1801424; 
517.600000; 2400; 1785330; 
517.700000; 2400; 1783934; 
517.800000; 2040; 1535095; 
517.900000; 1800; 1342380; 
518.000000; 1800; 1339417; 
518.100000; 1800; 1347282; 
518.200000; 2040; 1526926; 
518.300000; 2639; 1980679; 
518.400000; 3000; 2246873; 
518.500000; 3000; 2255046; 
518.600000; 3000; 2254783; 
518.700000; 2880; 2172392; 
518.800000; 2280; 1704963; 
518.900000; 1920; 1434419; 
519.000000; 1800; 1342005; 
519.100000; 1800; 1345903; 
519.200000; 2040; 1524558; 
519.300000; 2400; 1798692; 
519.400000; 2519; 1881966; 
519.500000; 2760; 2057722; 
519.600000; 2519; 1896779; 
519.700000; 2519; 1888075; 
519.800000; 2159; 1620461; 
519.900000; 1920; 1436628; 
520.000000; 1920; 1442930; 
520.100000; 1800; 1352067; 
520.200000; 1920; 1445875; 
520.300000; 2159; 1612809; 
520.400000; 2280; 1706549; 
520.500000; 2280; 1712200; 
520.600000; 2280; 1711323; 
520.700000; 2280; 1713390; 
520.800000; 2159; 1601467; 
520.900000; 1800; 1353878; 
521.000000; 1800; 1349878; 
521.100000; 1800; 1354091; 
521.200000; 2040; 1527119; 
521.300000; 2519; 1882217; 
521.400000; 2760; 2074551; 
521.500000; 2760; 2064689; 
521.600000; 2760; 2059266; 
521.700000; 2519; 1880355; 
521.800000; 2400; 1790387; 
521.900000; 2040; 1524923; 
522.000000; 1800; 1351682; 
522.100000; 1800; 1346470; 
522.200000; 1920; 1440931; 
522.300000; 2400; 1799703; 
522.400000; 2519; 1883423; 
522.500000; 2760; 2064729; 
522.600000; 2639; 1963671; 
522.700000; 2519; 1883768; 
522.800000; 2159; 1614761; 
522.900000; 1920; 1440468; 
523.000000; 1800; 1349038; 
523.100000; 1800; 1340612; 
523.200000; 2040; 1538185; 
523.300000; 2400; 1801789; 
523.400000; 2519; 1898843; 
523.500000; 2639; 1987609; 
523.600000; 2519; 1885826; 
523.700000; 2400; 1793037; 
523.800000; 2400; 1796524; 
523.900000; 2040; 1535507; 
524.000000; 1800; 1345021; 
524.100000; 1800; 1353878; 
524.200000; 1800; 1343549; 
524.300000; 2280; 1698024; 
524.400000; 2639; 1980317; 
524.500000; 2760; 2079205; 
524.600000; 2639; 1975726; 
524.700000; 2280; 1715765; 
524.800000; 2159; 1619188; 
524.900000; 1800; 1339832; 
525.000000; 1800; 1352970; 
525.100000; 1800; 1341634; 
525.200000; 2159; 1624509; 
525.300000; 2280; 1694345; 
525.400000; 2519; 1893624; 
525.500000; 2519; 1891431; 
525.600000; 2519; 1887965; 
525.700000; 2280; 1724147; 
525.800000; 2280; 1721888; 
525.900000; 2159; 1619582; 
526.000000; 1800; 1354914; 
526.100000; 1800; 1341190; 
526.200000; 2280; 1714119; 
526.300000; 2519; 1869652; 
526.400000; 2760; 2081429; 
526.500000; 2760; 2054838; 
526.600000; 2760; 2065092; 
526.700000; 2519; 1892248; 
526.800000; 2400; 1799008; 
526.900000; 2159; 1616693; 
527.000000; 1800; 1351141; 
527.100000; 1800; 1343384; 
527.200000; 1800; 1347445; 
527.300000; 1920; 1443583; 
527.400000; 2400; 1787731; 
527.500000; 2400; 1789274; 
527.600000; 2400; 1804077; 
527.700000; 1920; 1442867; 
527.800000; 1800; 1356345; 
527.900000; 1800; 1348692; 
528.000000; 1800; 1343204; 
528.100000; 1800; 1342659; 
528.200000; 1800; 1344822; 
528.300000; 2040; 1530271; 
528.400000; 2159; 1608912; 
528.500000; 2159; 1616317; 
528.600000; 2159; 1618807; 
528.700000; 2040; 1535653; 
528.800000; 2040; 1522790; 
528.900000; 1800; 1335140; 
529.000000; 1800; 1339621; 
529.100000; 1800; 1348173; 
529.200000; 2280; 1708953; 
529.300000; 2519; 1882346; 
529.400000; 2639; 1979276; 
529.500000; 2760; 2058691; 
529.600000; 2639; 1966873; 
529.700000; 2519; 1878524; 
529.800000; 2519; 1895387; 
529.900000; 2159; 1608884; 
530.000000; 2040; 1526660; 
530.100000; 1800; 1349386; 
530.200000; 1800; 1348373; 
530.300000; 1800; 1342728; 
530.400000; 1800; 1350829; 
530.500000; 2159; 1611145; 
530.600000; 1800; 1346660; 
530.700000; 1800; 1351400; 
530.800000; 1800; 1341042; 
530.900000; 1800; 1347354; 
531.000000; 1800; 1350273; 
531.100000; 1800; 1342273; 
531.200000; 1920; 1462109; 
531.300000; 2280; 1707484; 
531.400000; 2639; 1992811; 
531.500000; 2639; 1986413; 
531.600000; 2639; 1978228; 
531.700000; 2400; 1794777; 
531.800000; 2159; 1619005; 
531.900000; 1920; 1450107; 
532.000000; 1800; 1339945; 
532.100000; 1800; 1343869; 
532.200000; 1800; 1352912; 
532.300000; 1800; 1338286; 
532.400000; 2040; 1526319; 
532.500000; 2040; 1527228; 
532.600000; 2040; 1526194; 
532.700000; 1920; 1443189; 
532.800000; 1800; 1359023; 
532.900000; 1800; 1348532; 
533.000000; 1800; 1358929; 
533.100000; 1800; 1350607; 
533.200000; 1800; 1352701; 
533.300000; 2040; 1520339; 
533.400000; 2639; 1985761; 
533.500000; 2639; 1970277; 
533.600000; 2639; 1982836; 
533.700000; 2159; 1623866; 
533.800000; 1920; 1446566; 
533.900000; 1800; 1350356; 
534.000000; 1800; 1341950; 
534.100000; 1800; 1337190; 
534.200000; 1920; 1449227; 
534.300000; 2519; 1871764; 
534.400000; 2760; 2055393; 
534.500000; 2880; 2154755; 
534.600000; 2760; 2067296; 
534.700000; 2519; 1890346; 
534.800000; 2280; 1716659; 
534.900000; 1800; 1343391; 
535.000000; 1800; 1349325; 
535.100000; 1800; 1357814; 
535.200000; 1800; 1343904; 
535.300000; 1920; 1448603; 
535.400000; 2040; 1528541; 
535.500000; 2040; 1523884; 
535.600000; 2040; 1518969; 
535.700000; 1920; 1428016; 
535.800000; 1800; 1340855; 
535.900000; 1800; 1345779; 
536.000000; 1800; 1351156; 
536.100000; 1800; 1352901; 
536.200000; 2040; 1529759; 
536.300000; 2519; 1877844; 
536.400000; 2639; 1978794; 
536.500000; 2760; 2080712; 
536.600000; 2639; 1966334; 
536.700000; 2639; 1973557; 
536.800000; 2400; 1790378; 
536.900000; 2040; 1532238; 
537.000000; 1920; 1439159; 
537.100000; 1800; 1355713; 
537.200000; 1800; 1354185; 
537.300000; 1800; 1353571; 
537.400000; 1920; 1434846; 
537.500000; 2159; 1625505; 
537.600000; 1920; 1450757; 
537.700000; 1800; 1347634; 
537.800000; 1800; 1344226; 
537.900000; 1800; 1351874; 
538.000000; 1800; 1345655; 
538.100000; 1800; 1352496; 
538.200000; 1920; 1441113; 
538.300000; 2040; 1525783; 
538.400000; 2040; 1520462; 
538.500000; 2040; 1536291; 
538.600000; 2040; 1522107; 
538.700000; 2040; 1539057; 
538.800000; 2040; 1526956; 
538.900000; 1920; 1430060; 
539.000000; 1920; 1449202; 
539.100000; 1800; 1344323; 
539.200000; 2040; 1516107; 
539.300000; 2400; 1798255; 
539.400000; 2519; 1888142; 
539.500000; 2760; 2059492; 
539.600000; 2519; 1865031; 
539.700000; 2400; 1801410; 
539.800000; 2280; 1701789; 
539.900000; 2040; 1535317; 
540.000000; 1800; 1357684; 
540.100000; 1800; 1350617; 
540.200000; 2040; 1530222; 
540.300000; 2639; 1982498; 
540.400000; 2760; 2081525; 
540.500000; 2760; 2071880; 
540.600000; 2760; 2076409; 
540.700000; 2639; 1971694; 
540.800000; 2280; 1697467; 
540.900000; 1920; 1436837; 
541.000000; 1920; 1430691; 
541.100000; 1800; 1346076; 
541.200000; 1800; 1351134; 
541.300000; 2040; 1525442; 
541.400000; 2159; 1612943; 
541.500000; 2159; 1623249; 
541.600000; 2159; 1621294; 
541.700000; 2040; 1533718; 
541.800000; 1920; 1441855; 
541.900000; 1800; 1351951; 
542.000000; 1800; 1351813; 
542.100000; 1800; 1353793; 
542.200000; 1920; 1452391; 
542.300000; 2159; 1617066; 
542.400000; 2159; 1621354; 
542.500000; 2159; 1615454; 
542.600000; 2159; 1625258; 
542.700000; 2159; 1609576; 
542.800000; 1920; 1444783; 
542.900000; 1920; 1442402; 
543.000000; 1800; 1345067; 
543.100000; 1800; 1353895; 
543.200000; 1800; 1352801; 
543.300000; 1920; 1428956; 
543.400000; 2159; 1624737; 
543.500000; 2400; 1813540; 
543.600000; 2159; 1633301; 
543.700000; 1920; 1437846; 
543.800000; 1800; 1346879; 
543.900000; 1800; 1355886; 
544.000000; 1800; 1346569; 
544.100000; 1800; 1353473; 
544.200000; 2040; 1532683; 
544.300000; 2280; 1706766; 
544.400000; 2519; 1887875; 
544.500000; 2519; 1888719; 
544.600000; 2519; 1890312; 
544.700000; 2400; 1801117; 
544.800000; 2159; 1630039; 
544.900000; 2040; 1534833; 
545.000000; 2040; 1521425; 
545.100000; 1800; 1345918; 
545.200000; 1920; 1433569; 
545.300000; 2760; 2061868; 
545.400000; 2880; 2160803; 
545.500000; 3000; 2236111; 
545.600000; 2880; 2166879; 
545.700000; 2880; 2183405; 
545.800000; 2519; 1885643; 
545.900000; 1920; 1451844; 
546.000000; 1800; 1349183; 
546.100000; 1800; 1346188; 
546.200000; 1920; 1441542; 
546.300000; 2400; 1797090; 
546.400000; 2760; 2088241; 
546.500000; 2880; 2153005; 
546.600000; 2760; 2066862; 
546.700000; 2639; 1988028; 
546.800000; 2280; 1715369; 
546.900000; 1920; 1430974; 
547.000000; 1800; 1351796; 
547.100000; 1800; 1342283; 
547.200000; 1920; 1443372; 
547.300000; 1920; 1432370; 
547.400000; 2400; 1796158; 
547.500000; 2400; 1798664; 
547.600000; 2400; 1798170; 
547.700000; 2040; 1527975; 
547.800000; 1920; 1445107; 
547.900000; 1800; 1344027; 
548.000000; 1800; 1355296; 
548.100000; 1800; 1340927; 
548.200000; 1920; 1424330; 
548.300000; 2400; 1807145; 
548.400000; 2639; 1959878; 
548.500000; 2760; 2058838; 
548.600000; 2639; 1967299; 
548.700000; 2400; 1790303; 
548.800000; 2159; 1613927; 
548.900000; 1920; 1438100; 
549.000000; 1920; 1445874; 
549.100000; 1800; 1348929; 
549.200000; 1800; 1346589; 
549.300000; 1800; 1350604; 
549.400000; 2280; 1717987; 
549.500000; 2280; 1704960; 
549.600000; 2280; 1710897; 
549.700000; 1920; 1432874; 
549.800000; 1800; 1351518; 
549.900000; 1800; 1349559; 
550.000000; 1800; 1350823; 
550.100000; 1800; 1344951; 
550.200000; 1800; 1341189; 
550.300000; 2040; 1525993; 
550.400000; 2159; 1618474; 
550.500000; 2760; 2067948; 
550.600000; 2400; 1794698; 
550.700000; 2040; 1540715; 
550.800000; 1800; 1341913; 
550.900000; 1800; 1352260; 
551.000000; 1800; 1350800; 
551.100000; 1800; 1346929; 
551.200000; 1920; 1427731; 
551.300000; 2040; 1521045; 
551.400000; 2280; 1695953; 
551.500000; 2280; 1710818; 
551.600000; 2280; 1701070; 
551.700000; 2040; 1520181; 
551.800000; 1920; 1436036; 
551.900000; 1920; 1446206; 
552.000000; 1800; 1329288; 
552.100000; 1800; 1348172; 
552.200000; 2040; 1523859; 
552.300000; 2040; 1528824; 
552.400000; 2519; 1885449; 
552.500000; 2519; 1904961; 
552.600000; 2519; 1881522; 
552.700000; 2280; 1709573; 
552.800000; 2040; 1522848; 
552.900000; 1920; 1447534; 
553.000000; 1800; 1350919; 
553.100000; 1800; 1344060; 
553.200000; 1920; 1430760; 
553.300000; 1920; 1435913; 
553.400000; 1920; 1449992; 
553.500000; 1920; 1436988; 
553.600000; 1920; 1428839; 
553.700000; 1920; 1443570; 
553.800000; 1920; 1440613; 
553.900000; 1920; 1445262; 
554.000000; 1800; 1355760; 
554.100000; 1800; 1346397; 
554.200000; 2040; 1523750; 
554.300000; 2280; 1708565; 
554.400000; 2519; 1876037; 
554.500000; 2639; 1974556; 
554.600000; 2519; 1891896; 
554.700000; 2400; 1802379; 
554.800000; 2159; 1608389; 
554.900000; 2040; 1524940; 
