Simulation Time(s); Slice ID; Slice Priority old; Slice Request; Slice old alloc; Slice Priority new; slice new alloc
18; 2; 28; 18.456023; 17.954104; 28; 18.456023;
18; 1; 28; 43.817155; 10.706285; 40; 20.336535;
18; 18; 28; 18.060973; 18.762420; 28; 18.060973;
18; 5; 28; 18.220275; 18.809196; 28; 18.220275;
18; 14; 28; 5.175422; 45.906332; 28; 5.175422;



19; 13; 48; 47.412354; 33.906190; 28; 47.412354;
19; 11; 42; 45.821349; 19.396279; 28; 45.821349;
19; 1; 40; 48.343838; 20.336535; 28; 48.343838;
19; 7; 39; 45.932170; 19.396279; 28; 45.932170;
19; 16; 39; 48.453962; 19.396279; 28; 48.453962;
19; 4; 28; 12.758235; 46.354051; 28; 12.758235;
19; 3; 28; 6.550989; 10.282062; 28; 6.550989;
19; 19; 28; 16.462725; 17.011430; 28; 16.462725;
19; 8; 28; 16.196673; 15.203766; 28; 16.196673;
19; 10; 28; 11.410596; 10.377952; 28; 11.410596;
19; 6; 28; 45.937162; 15.307140; 38; 16.965711;
19; 12; 28; 40.081562; 46.377977; 39; 16.965711;
19; 17; 28; 45.755009; 19.107225; 38; 16.965711;
19; 9; 28; 14.923272; 5.175422; 28; 14.923272;
19; 15; 28; 16.511615; 46.261679; 28; 16.511615;
19; 2; 28; 16.580286; 18.456023; 28; 16.580286;
19; 0; 28; 11.410596; 48.464875; 28; 11.410596;
19; 18; 28; 18.324623; 18.060973; 28; 18.324623;
19; 5; 28; 18.503681; 18.220275; 28; 18.503681;
19; 14; 28; 44.053516; 5.175422; 42; 22.505903;



20; 14; 42; 48.467761; 22.505903; 28; 48.467761;
20; 12; 39; 46.158644; 16.965711; 28; 46.158644;
20; 17; 38; 45.166841; 16.965711; 28; 45.166841;
20; 6; 38; 45.907887; 16.965711; 28; 45.907887;
20; 16; 28; 10.206842; 48.453962; 28; 10.206842;
20; 4; 28; 12.298955; 12.758235; 28; 12.298955;
20; 3; 28; 6.875683; 6.550989; 28; 6.875683;
20; 19; 28; 15.343208; 16.462725; 28; 15.343208;
20; 8; 28; 17.422810; 16.196673; 28; 17.422810;
20; 10; 28; 48.310599; 11.410596; 39; 20.104670;
20; 13; 28; 10.206842; 47.412354; 28; 10.206842;
20; 11; 28; 45.887525; 45.821349; 46; 30.002498;
20; 1; 28; 39.764370; 48.343838; 42; 20.104670;
20; 9; 28; 16.519259; 14.923272; 28; 16.519259;
20; 15; 28; 46.357752; 16.511615; 42; 23.690081;
20; 2; 28; 18.378249; 16.580286; 28; 18.378249;
20; 0; 28; 44.812667; 11.410596; 41; 21.831091;
20; 18; 28; 19.517992; 18.324623; 28; 19.517992;
20; 5; 28; 17.028283; 18.503681; 28; 17.028283;
20; 7; 28; 18.603190; 45.932170; 28; 18.603190;



21; 11; 46; 46.196720; 30.002498; 28; 46.196720;
21; 1; 42; 45.959312; 20.104670; 28; 45.959312;
21; 15; 42; 45.982294; 23.690081; 28; 45.982294;
21; 0; 41; 44.379302; 21.831091; 106; 27.130657;
21; 10; 39; 48.425164; 20.104670; 91; 25.807211;
21; 4; 28; 12.095051; 12.298955; 28; 12.095051;
21; 3; 28; 5.602327; 6.875683; 28; 5.602327;
21; 19; 28; 14.599772; 15.343208; 28; 14.599772;
21; 8; 28; 14.953238; 17.422810; 28; 14.953238;
21; 14; 28; 8.685012; 48.467761; 28; 8.685012;
21; 13; 28; 47.104432; 10.206842; 28; 47.104432;
21; 12; 28; 45.890634; 46.158644; 44; 26.657944;
21; 17; 28; 40.294414; 45.166841; 40; 18.528254;
21; 9; 28; 17.117038; 16.519259; 28; 17.117038;
21; 6; 28; 18.041558; 45.907887; 28; 18.041558;
21; 2; 28; 20.353537; 18.378249; 28; 20.353537;
21; 16; 28; 8.685012; 10.206842; 28; 8.685012;
21; 18; 28; 19.523573; 19.517992; 28; 19.523573;
21; 5; 28; 18.550330; 17.028283; 28; 18.550330;
21; 7; 28; 44.680953; 18.603190; 45; 27.426728;



22; 0; 106; 17.734788; 27.130657; 28; 17.734788;
22; 10; 91; 7.676303; 25.807211; 28; 7.676303;
22; 7; 45; 45.546850; 27.426728; 43; 24.643828;
22; 12; 44; 45.700648; 26.657944; 43; 24.643828;
22; 17; 40; 45.490770; 18.528254; 43; 24.643828;
22; 4; 28; 13.319690; 12.095051; 28; 13.319690;
22; 3; 28; 6.510679; 5.602327; 28; 6.510679;
22; 19; 28; 18.431834; 14.599772; 28; 18.431834;
22; 8; 28; 15.915191; 14.953238; 28; 15.915191;
22; 14; 28; 48.701182; 8.685012; 28; 48.701182;
22; 13; 28; 45.592679; 47.104432; 55; 44.984394;
22; 15; 28; 40.930685; 45.982294; 44; 24.643828;
22; 11; 28; 7.676303; 46.196720; 28; 7.676303;
22; 9; 28; 14.921954; 17.117038; 28; 14.921954;
